RecordID,Type,EntityID,Detail,Quantity_Value,Phone_Status,Password
7650,Product,P7650,Variant_Red-L,88,N/A,N/A
7651,Product,P7651,Variant_Red-L,53,N/A,N/A
7652,Product,P7652,Variant_Red-M,82,N/A,N/A
7653,Product,P7653,Variant_Red-L,38,N/A,N/A
7654,Product,P7654,Variant_Red-M,28,N/A,N/A
7655,Product,P7655,Variant_Blue-L,99,N/A,N/A
7656,Product,P7656,Variant_Blue-M,37,N/A,N/A
7657,Product,P7657,Variant_Red-M,97,N/A,N/A
7658,Product,P7658,Variant_Red-M,84,N/A,N/A
7659,Product,P7659,Variant_Blue-L,80,N/A,N/A
7660,Product,P7660,Variant_Blue-M,31,N/A,N/A
7661,Product,P7661,Variant_Red-M,101,N/A,N/A
7662,Product,P7662,Variant_Blue-M,71,N/A,N/A
7663,Product,P7663,Variant_Red-M,27,N/A,N/A
7664,Product,P7664,Variant_Red-L,23,N/A,N/A
7665,Product,P7665,Variant_Blue-M,69,N/A,N/A
7666,Product,P7666,Variant_Red-L,54,N/A,N/A
7667,Product,P7667,Variant_Blue-L,55,N/A,N/A
7668,Product,P7668,Variant_Blue-M,62,N/A,N/A
7669,Product,P7669,Variant_Blue-M,66,N/A,N/A
7670,Product,P7670,Variant_Red-L,91,N/A,N/A
7671,Product,P7671,Variant_Blue-L,84,N/A,N/A
7672,Product,P7672,Variant_Red-L,54,N/A,N/A
7673,Product,P7673,Variant_Blue-M,86,N/A,N/A
7674,Product,P7674,Variant_Blue-M,79,N/A,N/A
7675,Product,P7675,Variant_Red-M,39,N/A,N/A
7676,Product,P7676,Variant_Red-M,12,N/A,N/A
7677,Product,P7677,Variant_Blue-L,64,N/A,N/A
7678,Product,P7678,Variant_Red-L,87,N/A,N/A
7679,Product,P7679,Variant_Red-M,54,N/A,N/A
7680,Product,P7680,Variant_Red-L,59,N/A,N/A
7681,Product,P7681,Variant_Blue-M,65,N/A,N/A
7682,Product,P7682,Variant_Blue-M,50,N/A,N/A
7683,Product,P7683,Variant_Red-M,100,N/A,N/A
7684,Product,P7684,Variant_Red-L,72,N/A,N/A
7685,Product,P7685,Variant_Red-L,49,N/A,N/A
7686,Product,P7686,Variant_Red-M,62,N/A,N/A
7687,Product,P7687,Variant_Red-M,105,N/A,N/A
7688,Product,P7688,Variant_Red-M,69,N/A,N/A
7689,Product,P7689,Variant_Red-M,78,N/A,N/A
7690,Product,P7690,Variant_Red-L,84,N/A,N/A
7691,Product,P7691,Variant_Blue-M,58,N/A,N/A
7692,Product,P7692,Variant_Blue-M,64,N/A,N/A
7693,Product,P7693,Variant_Red-L,47,N/A,N/A
7694,Product,P7694,Variant_Blue-L,31,N/A,N/A
7695,Product,P7695,Variant_Blue-M,23,N/A,N/A
7696,Product,P7696,Variant_Red-L,98,N/A,N/A
7697,Product,P7697,Variant_Red-L,91,N/A,N/A
7698,Product,P7698,Variant_Red-L,77,N/A,N/A
7699,Product,P7699,Variant_Red-L,56,N/A,N/A
7700,Product,P7700,Variant_Red-M,55,N/A,N/A
7701,Product,P7701,Variant_Blue-L,69,N/A,N/A
7702,Product,P7702,Variant_Red-L,75,N/A,N/A
7703,Product,P7703,Variant_Red-L,25,N/A,N/A
7704,Product,P7704,Variant_Red-M,106,N/A,N/A
7705,Product,P7705,Variant_Red-L,52,N/A,N/A
7706,Product,P7706,Variant_Blue-M,35,N/A,N/A
7707,Product,P7707,Variant_Red-L,57,N/A,N/A
7708,Product,P7708,Variant_Blue-M,10,N/A,N/A
7709,Product,P7709,Variant_Red-M,37,N/A,N/A
7710,Product,P7710,Variant_Blue-L,65,N/A,N/A
7711,Product,P7711,Variant_Blue-L,59,N/A,N/A
7712,Product,P7712,Variant_Blue-M,94,N/A,N/A
7713,Product,P7713,Variant_Red-M,30,N/A,N/A
7714,Product,P7714,Variant_Blue-M,82,N/A,N/A
7715,Product,P7715,Variant_Blue-M,52,N/A,N/A
7716,Product,P7716,Variant_Blue-M,81,N/A,N/A
7717,Product,P7717,Variant_Blue-L,96,N/A,N/A
7718,Product,P7718,Variant_Red-L,54,N/A,N/A
7719,Product,P7719,Variant_Red-M,54,N/A,N/A
7720,Product,P7720,Variant_Blue-M,52,N/A,N/A
7721,Product,P7721,Variant_Red-M,71,N/A,N/A
7722,Product,P7722,Variant_Blue-L,75,N/A,N/A
7723,Product,P7723,Variant_Blue-M,104,N/A,N/A
7724,Product,P7724,Variant_Blue-M,69,N/A,N/A
7725,Product,P7725,Variant_Blue-M,25,N/A,N/A
7726,Product,P7726,Variant_Blue-L,41,N/A,N/A
7727,Product,P7727,Variant_Blue-M,70,N/A,N/A
7728,Product,P7728,Variant_Red-M,43,N/A,N/A
7729,Product,P7729,Variant_Blue-M,106,N/A,N/A
7730,Product,P7730,Variant_Blue-L,43,N/A,N/A
7731,Product,P7731,Variant_Blue-M,28,N/A,N/A
7732,Product,P7732,Variant_Blue-L,49,N/A,N/A
7733,Product,P7733,Variant_Red-L,24,N/A,N/A
7734,Product,P7734,Variant_Blue-L,54,N/A,N/A
7735,Product,P7735,Variant_Blue-L,29,N/A,N/A
7736,Product,P7736,Variant_Red-L,38,N/A,N/A
7737,Product,P7737,Variant_Red-M,105,N/A,N/A
7738,Product,P7738,Variant_Red-L,38,N/A,N/A
7739,Product,P7739,Variant_Blue-M,58,N/A,N/A
7740,Product,P7740,Variant_Blue-L,97,N/A,N/A
7741,Product,P7741,Variant_Red-L,55,N/A,N/A
7742,Product,P7742,Variant_Blue-M,14,N/A,N/A
7743,Product,P7743,Variant_Red-L,109,N/A,N/A
7744,Product,P7744,Variant_Red-L,93,N/A,N/A
7745,Product,P7745,Variant_Blue-L,99,N/A,N/A
7746,Product,P7746,Variant_Red-M,92,N/A,N/A
7747,Product,P7747,Variant_Red-M,50,N/A,N/A
7748,Product,P7748,Variant_Blue-L,14,N/A,N/A
7749,Product,P7749,Variant_Red-M,91,N/A,N/A
7750,Product,P7750,Variant_Red-M,46,N/A,N/A
7751,Product,P7751,Variant_Red-L,44,N/A,N/A
7752,Product,P7752,Variant_Red-M,17,N/A,N/A
7753,Product,P7753,Variant_Blue-M,67,N/A,N/A
7754,Product,P7754,Variant_Blue-L,31,N/A,N/A
7755,Product,P7755,Variant_Red-L,31,N/A,N/A
7756,Product,P7756,Variant_Blue-L,43,N/A,N/A
7757,Product,P7757,Variant_Red-L,109,N/A,N/A
7758,Product,P7758,Variant_Red-M,84,N/A,N/A
7759,Product,P7759,Variant_Blue-L,94,N/A,N/A
7760,Product,P7760,Variant_Red-L,45,N/A,N/A
7761,Product,P7761,Variant_Blue-M,59,N/A,N/A
7762,Product,P7762,Variant_Red-L,109,N/A,N/A
7763,Product,P7763,Variant_Red-M,85,N/A,N/A
7764,Product,P7764,Variant_Blue-L,99,N/A,N/A
7765,Product,P7765,Variant_Blue-M,22,N/A,N/A
7766,Product,P7766,Variant_Red-L,87,N/A,N/A
7767,Product,P7767,Variant_Blue-L,45,N/A,N/A
7768,Product,P7768,Variant_Red-L,107,N/A,N/A
7769,Product,P7769,Variant_Blue-L,109,N/A,N/A
7770,Product,P7770,Variant_Red-M,72,N/A,N/A
7771,Product,P7771,Variant_Red-L,60,N/A,N/A
7772,Product,P7772,Variant_Red-M,26,N/A,N/A
7773,Product,P7773,Variant_Red-L,64,N/A,N/A
7774,Product,P7774,Variant_Blue-M,72,N/A,N/A
7775,Product,P7775,Variant_Red-M,86,N/A,N/A
7776,Product,P7776,Variant_Red-M,67,N/A,N/A
7777,Product,P7777,Variant_Blue-M,28,N/A,N/A
7778,Product,P7778,Variant_Red-M,82,N/A,N/A
7779,Product,P7779,Variant_Red-M,85,N/A,N/A
7780,Product,P7780,Variant_Blue-M,91,N/A,N/A
7781,Product,P7781,Variant_Blue-M,47,N/A,N/A
7782,Product,P7782,Variant_Blue-M,98,N/A,N/A
7783,Product,P7783,Variant_Red-M,50,N/A,N/A
7784,Product,P7784,Variant_Blue-L,12,N/A,N/A
7785,Product,P7785,Variant_Blue-M,43,N/A,N/A
7786,Product,P7786,Variant_Blue-L,91,N/A,N/A
7787,Product,P7787,Variant_Red-L,45,N/A,N/A
7788,Product,P7788,Variant_Red-L,75,N/A,N/A
7789,Product,P7789,Variant_Blue-M,34,N/A,N/A
7790,Product,P7790,Variant_Blue-L,58,N/A,N/A
7791,Product,P7791,Variant_Blue-L,77,N/A,N/A
7792,Product,P7792,Variant_Red-M,89,N/A,N/A
7793,Product,P7793,Variant_Blue-L,105,N/A,N/A
7794,Product,P7794,Variant_Blue-M,15,N/A,N/A
7795,Product,P7795,Variant_Red-L,86,N/A,N/A
7796,Product,P7796,Variant_Blue-M,102,N/A,N/A
7797,Product,P7797,Variant_Red-L,101,N/A,N/A
7798,Product,P7798,Variant_Red-L,37,N/A,N/A
7799,Product,P7799,Variant_Red-L,98,N/A,N/A
7800,Product,P7800,Variant_Red-L,97,N/A,N/A
7801,Product,P7801,Variant_Blue-L,27,N/A,N/A
7802,Product,P7802,Variant_Blue-M,82,N/A,N/A
7803,Product,P7803,Variant_Red-L,43,N/A,N/A
7804,Product,P7804,Variant_Blue-L,86,N/A,N/A
7805,Product,P7805,Variant_Red-L,83,N/A,N/A
7806,Product,P7806,Variant_Red-L,56,N/A,N/A
7807,Product,P7807,Variant_Red-M,91,N/A,N/A
7808,Product,P7808,Variant_Blue-L,16,N/A,N/A
7809,Product,P7809,Variant_Red-L,57,N/A,N/A
7810,Product,P7810,Variant_Red-M,37,N/A,N/A
7811,Product,P7811,Variant_Red-L,76,N/A,N/A
7812,Product,P7812,Variant_Blue-L,26,N/A,N/A
7813,Product,P7813,Variant_Blue-L,90,N/A,N/A
7814,Product,P7814,Variant_Blue-L,50,N/A,N/A
7815,Product,P7815,Variant_Blue-L,37,N/A,N/A
7816,Product,P7816,Variant_Blue-L,54,N/A,N/A
7817,Product,P7817,Variant_Red-M,98,N/A,N/A
7818,Product,P7818,Variant_Red-L,87,N/A,N/A
7819,Product,P7819,Variant_Blue-M,87,N/A,N/A
7820,Product,P7820,Variant_Red-M,66,N/A,N/A
7821,Product,P7821,Variant_Blue-L,56,N/A,N/A
7822,Product,P7822,Variant_Blue-L,22,N/A,N/A
7823,Product,P7823,Variant_Blue-M,35,N/A,N/A
7824,Product,P7824,Variant_Blue-L,109,N/A,N/A
7825,Product,P7825,Variant_Blue-L,62,N/A,N/A
7826,Product,P7826,Variant_Blue-L,21,N/A,N/A
7827,Product,P7827,Variant_Red-M,100,N/A,N/A
7828,Product,P7828,Variant_Blue-L,31,N/A,N/A
7829,Product,P7829,Variant_Blue-M,78,N/A,N/A
7830,Product,P7830,Variant_Blue-M,48,N/A,N/A
7831,Product,P7831,Variant_Blue-M,34,N/A,N/A
7832,Product,P7832,Variant_Blue-L,50,N/A,N/A
7833,Product,P7833,Variant_Blue-L,50,N/A,N/A
7834,Product,P7834,Variant_Blue-M,12,N/A,N/A
7835,Product,P7835,Variant_Blue-L,53,N/A,N/A
7836,Product,P7836,Variant_Red-L,88,N/A,N/A
7837,Product,P7837,Variant_Red-M,55,N/A,N/A
7838,Product,P7838,Variant_Red-M,63,N/A,N/A
7839,Product,P7839,Variant_Blue-M,56,N/A,N/A
7840,Product,P7840,Variant_Blue-M,37,N/A,N/A
7841,Product,P7841,Variant_Red-M,42,N/A,N/A
7842,Product,P7842,Variant_Blue-M,62,N/A,N/A
7843,Product,P7843,Variant_Red-M,60,N/A,N/A
7844,Product,P7844,Variant_Blue-M,42,N/A,N/A
7845,Product,P7845,Variant_Blue-L,55,N/A,N/A
7846,Product,P7846,Variant_Red-L,52,N/A,N/A
7847,Product,P7847,Variant_Blue-L,26,N/A,N/A
7848,Product,P7848,Variant_Red-L,85,N/A,N/A
7849,Product,P7849,Variant_Blue-M,91,N/A,N/A
7850,Product,P7850,Variant_Red-L,30,N/A,N/A
7851,Product,P7851,Variant_Blue-M,44,N/A,N/A
7852,Product,P7852,Variant_Red-L,73,N/A,N/A
7853,Product,P7853,Variant_Red-L,83,N/A,N/A
7854,Product,P7854,Variant_Blue-M,36,N/A,N/A
7855,Product,P7855,Variant_Red-L,31,N/A,N/A
7856,Product,P7856,Variant_Red-M,97,N/A,N/A
7857,Product,P7857,Variant_Blue-M,64,N/A,N/A
7858,Product,P7858,Variant_Blue-M,20,N/A,N/A
7859,Product,P7859,Variant_Blue-L,42,N/A,N/A
7860,Product,P7860,Variant_Blue-M,30,N/A,N/A
7861,Product,P7861,Variant_Red-L,50,N/A,N/A
7862,Product,P7862,Variant_Red-L,63,N/A,N/A
7863,Product,P7863,Variant_Red-L,70,N/A,N/A
7864,Product,P7864,Variant_Blue-M,29,N/A,N/A
7865,Product,P7865,Variant_Blue-L,55,N/A,N/A
7866,Product,P7866,Variant_Red-L,107,N/A,N/A
7867,Product,P7867,Variant_Blue-L,37,N/A,N/A
7868,Product,P7868,Variant_Blue-L,21,N/A,N/A
7869,Product,P7869,Variant_Red-L,77,N/A,N/A
7870,Product,P7870,Variant_Blue-M,13,N/A,N/A
7871,Product,P7871,Variant_Red-L,98,N/A,N/A
7872,Product,P7872,Variant_Blue-L,59,N/A,N/A
7873,Product,P7873,Variant_Red-L,99,N/A,N/A
7874,Product,P7874,Variant_Blue-L,59,N/A,N/A
7875,Product,P7875,Variant_Red-L,96,N/A,N/A
7876,Product,P7876,Variant_Red-L,38,N/A,N/A
7877,Product,P7877,Variant_Red-M,79,N/A,N/A
7878,Product,P7878,Variant_Blue-M,16,N/A,N/A
7879,Product,P7879,Variant_Blue-L,99,N/A,N/A
7880,Product,P7880,Variant_Red-M,97,N/A,N/A
7881,Product,P7881,Variant_Blue-L,27,N/A,N/A
7882,Product,P7882,Variant_Blue-M,72,N/A,N/A
7883,Product,P7883,Variant_Blue-M,65,N/A,N/A
7884,Product,P7884,Variant_Red-L,44,N/A,N/A
7885,Product,P7885,Variant_Blue-L,42,N/A,N/A
7886,Product,P7886,Variant_Red-L,13,N/A,N/A
7887,Product,P7887,Variant_Blue-M,92,N/A,N/A
7888,Product,P7888,Variant_Red-M,29,N/A,N/A
7889,Product,P7889,Variant_Red-M,101,N/A,N/A
7890,Product,P7890,Variant_Blue-M,54,N/A,N/A
7891,Product,P7891,Variant_Red-L,34,N/A,N/A
7892,Product,P7892,Variant_Red-M,105,N/A,N/A
7893,Product,P7893,Variant_Red-L,31,N/A,N/A
7894,Product,P7894,Variant_Blue-M,41,N/A,N/A
7895,Product,P7895,Variant_Blue-M,94,N/A,N/A
7896,Product,P7896,Variant_Red-L,86,N/A,N/A
7897,Product,P7897,Variant_Red-L,81,N/A,N/A
7898,Product,P7898,Variant_Blue-L,53,N/A,N/A
7899,Product,P7899,Variant_Red-L,12,N/A,N/A
7900,Product,P7900,Variant_Blue-L,42,N/A,N/A
7901,Product,P7901,Variant_Blue-M,103,N/A,N/A
7902,Product,P7902,Variant_Red-L,72,N/A,N/A
7903,Product,P7903,Variant_Red-M,29,N/A,N/A
7904,Product,P7904,Variant_Red-M,18,N/A,N/A
7905,Product,P7905,Variant_Red-L,77,N/A,N/A
7906,Product,P7906,Variant_Red-M,94,N/A,N/A
7907,Product,P7907,Variant_Blue-L,10,N/A,N/A
7908,Product,P7908,Variant_Red-L,102,N/A,N/A
7909,Product,P7909,Variant_Blue-M,79,N/A,N/A
7910,Product,P7910,Variant_Red-M,91,N/A,N/A
7911,Product,P7911,Variant_Red-L,102,N/A,N/A
7912,Product,P7912,Variant_Red-M,105,N/A,N/A
7913,Product,P7913,Variant_Blue-M,88,N/A,N/A
7914,Product,P7914,Variant_Red-M,38,N/A,N/A
7915,Product,P7915,Variant_Red-L,65,N/A,N/A
7916,Product,P7916,Variant_Blue-M,35,N/A,N/A
7917,Product,P7917,Variant_Blue-L,26,N/A,N/A
7918,Product,P7918,Variant_Blue-L,58,N/A,N/A
7919,Product,P7919,Variant_Blue-L,62,N/A,N/A
7920,Product,P7920,Variant_Red-M,86,N/A,N/A
7921,Product,P7921,Variant_Red-M,39,N/A,N/A
7922,Product,P7922,Variant_Red-L,71,N/A,N/A
7923,Product,P7923,Variant_Red-L,101,N/A,N/A
7924,Product,P7924,Variant_Red-L,32,N/A,N/A
7925,Product,P7925,Variant_Red-L,93,N/A,N/A
7926,Product,P7926,Variant_Red-M,58,N/A,N/A
7927,Product,P7927,Variant_Blue-M,18,N/A,N/A
7928,Product,P7928,Variant_Red-L,90,N/A,N/A
7929,Product,P7929,Variant_Red-L,61,N/A,N/A
7930,Product,P7930,Variant_Red-M,87,N/A,N/A
7931,Product,P7931,Variant_Blue-M,36,N/A,N/A
7932,Product,P7932,Variant_Blue-L,107,N/A,N/A
7933,Product,P7933,Variant_Red-M,39,N/A,N/A
7934,Product,P7934,Variant_Blue-M,52,N/A,N/A
7935,Product,P7935,Variant_Red-L,17,N/A,N/A
7936,Product,P7936,Variant_Blue-L,60,N/A,N/A
7937,Product,P7937,Variant_Blue-M,37,N/A,N/A
7938,Product,P7938,Variant_Red-M,17,N/A,N/A
7939,Product,P7939,Variant_Blue-L,95,N/A,N/A
7940,Product,P7940,Variant_Red-L,69,N/A,N/A
7941,Product,P7941,Variant_Blue-M,35,N/A,N/A
7942,Product,P7942,Variant_Red-L,74,N/A,N/A
7943,Product,P7943,Variant_Blue-M,87,N/A,N/A
7944,Product,P7944,Variant_Blue-L,63,N/A,N/A
7945,Product,P7945,Variant_Red-M,40,N/A,N/A
7946,Product,P7946,Variant_Red-L,42,N/A,N/A
7947,Product,P7947,Variant_Red-L,27,N/A,N/A
7948,Product,P7948,Variant_Blue-L,87,N/A,N/A
7949,Product,P7949,Variant_Blue-M,79,N/A,N/A
7950,Product,P7950,Variant_Red-L,39,N/A,N/A
7951,Product,P7951,Variant_Red-M,57,N/A,N/A
7952,Product,P7952,Variant_Red-M,24,N/A,N/A
7953,Product,P7953,Variant_Blue-M,62,N/A,N/A
7954,Product,P7954,Variant_Blue-M,82,N/A,N/A
7955,Product,P7955,Variant_Red-L,101,N/A,N/A
7956,Product,P7956,Variant_Red-L,36,N/A,N/A
7957,Product,P7957,Variant_Red-M,13,N/A,N/A
7958,Product,P7958,Variant_Red-L,39,N/A,N/A
7959,Product,P7959,Variant_Blue-L,88,N/A,N/A
7960,Product,P7960,Variant_Blue-M,24,N/A,N/A
7961,Product,P7961,Variant_Blue-L,95,N/A,N/A
7962,Product,P7962,Variant_Blue-L,60,N/A,N/A
7963,Product,P7963,Variant_Blue-M,52,N/A,N/A
7964,Product,P7964,Variant_Blue-L,50,N/A,N/A
7965,Product,P7965,Variant_Red-L,104,N/A,N/A
7966,Product,P7966,Variant_Blue-M,68,N/A,N/A
7967,Product,P7967,Variant_Red-L,28,N/A,N/A
7968,Product,P7968,Variant_Blue-L,63,N/A,N/A
7969,Product,P7969,Variant_Red-M,62,N/A,N/A
7970,Product,P7970,Variant_Blue-M,52,N/A,N/A
7971,Product,P7971,Variant_Blue-L,69,N/A,N/A
7972,Product,P7972,Variant_Blue-M,52,N/A,N/A
7973,Product,P7973,Variant_Blue-M,37,N/A,N/A
7974,Product,P7974,Variant_Red-M,18,N/A,N/A
7975,Product,P7975,Variant_Blue-M,88,N/A,N/A
7976,Product,P7976,Variant_Blue-M,11,N/A,N/A
7977,Product,P7977,Variant_Red-M,15,N/A,N/A
7978,Product,P7978,Variant_Blue-M,35,N/A,N/A
7979,Product,P7979,Variant_Blue-L,61,N/A,N/A
7980,Product,P7980,Variant_Blue-M,10,N/A,N/A
7981,Product,P7981,Variant_Red-L,108,N/A,N/A
7982,Product,P7982,Variant_Blue-M,13,N/A,N/A
7983,Product,P7983,Variant_Blue-L,96,N/A,N/A
7984,Product,P7984,Variant_Blue-M,65,N/A,N/A
7985,Product,P7985,Variant_Blue-M,72,N/A,N/A
7986,Product,P7986,Variant_Blue-L,87,N/A,N/A
7987,Product,P7987,Variant_Blue-M,85,N/A,N/A
7988,Product,P7988,Variant_Red-L,32,N/A,N/A
7989,Product,P7989,Variant_Blue-L,75,N/A,N/A
7990,Product,P7990,Variant_Red-M,15,N/A,N/A
7991,Product,P7991,Variant_Blue-L,95,N/A,N/A
7992,Product,P7992,Variant_Red-L,97,N/A,N/A
7993,Product,P7993,Variant_Blue-M,97,N/A,N/A
7994,Product,P7994,Variant_Blue-L,106,N/A,N/A
7995,Product,P7995,Variant_Blue-L,96,N/A,N/A
7996,Product,P7996,Variant_Blue-L,40,N/A,N/A
7997,Product,P7997,Variant_Red-M,67,N/A,N/A
7998,Product,P7998,Variant_Blue-M,32,N/A,N/A
7999,Product,P7999,Variant_Red-L,97,N/A,N/A
8000,Product,P8000,Variant_Red-L,96,N/A,N/A
8001,Voucher,V8001,DISCOUNT_10%,0,N/A,N/A
8002,Voucher,V8002,DISCOUNT_37%,0,N/A,N/A
8003,Voucher,V8003,DISCOUNT_18%,0,N/A,N/A
8004,Voucher,V8004,DISCOUNT_13%,0,N/A,N/A
8005,Voucher,V8005,DISCOUNT_3%,0,N/A,N/A
8006,Voucher,V8006,DISCOUNT_46%,0,N/A,N/A
8007,Voucher,V8007,DISCOUNT_29%,0,N/A,N/A
8008,Voucher,V8008,DISCOUNT_26%,0,N/A,N/A
8009,Voucher,V8009,DISCOUNT_48%,0,N/A,N/A
8010,Voucher,V8010,DISCOUNT_33%,0,N/A,N/A
8011,Voucher,V8011,DISCOUNT_40%,0,N/A,N/A
8012,Voucher,V8012,DISCOUNT_32%,0,N/A,N/A
8013,Voucher,V8013,DISCOUNT_29%,0,N/A,N/A
8014,Voucher,V8014,DISCOUNT_22%,0,N/A,N/A
8015,Voucher,V8015,DISCOUNT_29%,0,N/A,N/A
8016,Voucher,V8016,DISCOUNT_11%,0,N/A,N/A
8017,Voucher,V8017,DISCOUNT_22%,0,N/A,N/A
8018,Voucher,V8018,DISCOUNT_46%,0,N/A,N/A
8019,Voucher,V8019,DISCOUNT_0%,0,N/A,N/A
8020,Voucher,V8020,DISCOUNT_20%,0,N/A,N/A
8021,Voucher,V8021,DISCOUNT_28%,0,N/A,N/A
8022,Voucher,V8022,DISCOUNT_18%,0,N/A,N/A
8023,Voucher,V8023,DISCOUNT_22%,0,N/A,N/A
8024,Voucher,V8024,DISCOUNT_35%,0,N/A,N/A
8025,Voucher,V8025,DISCOUNT_36%,0,N/A,N/A
8026,Voucher,V8026,DISCOUNT_17%,0,N/A,N/A
8027,Voucher,V8027,DISCOUNT_34%,0,N/A,N/A
8028,Voucher,V8028,DISCOUNT_20%,0,N/A,N/A
8029,Voucher,V8029,DISCOUNT_45%,0,N/A,N/A
8030,Voucher,V8030,DISCOUNT_27%,0,N/A,N/A
8031,Voucher,V8031,DISCOUNT_7%,0,N/A,N/A
8032,Voucher,V8032,DISCOUNT_16%,0,N/A,N/A
8033,Voucher,V8033,DISCOUNT_39%,0,N/A,N/A
8034,Voucher,V8034,DISCOUNT_8%,0,N/A,N/A
8035,Voucher,V8035,DISCOUNT_24%,0,N/A,N/A
8036,Voucher,V8036,DISCOUNT_9%,0,N/A,N/A
8037,Voucher,V8037,DISCOUNT_43%,0,N/A,N/A
8038,Voucher,V8038,DISCOUNT_24%,0,N/A,N/A
8039,Voucher,V8039,DISCOUNT_2%,0,N/A,N/A
8040,Voucher,V8040,DISCOUNT_44%,0,N/A,N/A
8041,Voucher,V8041,DISCOUNT_49%,0,N/A,N/A
8042,Voucher,V8042,DISCOUNT_25%,0,N/A,N/A
8043,Voucher,V8043,DISCOUNT_45%,0,N/A,N/A
8044,Voucher,V8044,DISCOUNT_43%,0,N/A,N/A
8045,Voucher,V8045,DISCOUNT_49%,0,N/A,N/A
8046,Voucher,V8046,DISCOUNT_32%,0,N/A,N/A
8047,Voucher,V8047,DISCOUNT_11%,0,N/A,N/A
8048,Voucher,V8048,DISCOUNT_49%,0,N/A,N/A
8049,Voucher,V8049,DISCOUNT_27%,0,N/A,N/A
8050,Voucher,V8050,DISCOUNT_18%,0,N/A,N/A
8051,Voucher,V8051,DISCOUNT_9%,0,N/A,N/A
8052,Voucher,V8052,DISCOUNT_24%,0,N/A,N/A
8053,Voucher,V8053,DISCOUNT_8%,0,N/A,N/A
8054,Voucher,V8054,DISCOUNT_26%,0,N/A,N/A
8055,Voucher,V8055,DISCOUNT_24%,0,N/A,N/A
8056,Voucher,V8056,DISCOUNT_49%,0,N/A,N/A
8057,Voucher,V8057,DISCOUNT_9%,0,N/A,N/A
8058,Voucher,V8058,DISCOUNT_31%,0,N/A,N/A
8059,Voucher,V8059,DISCOUNT_15%,0,N/A,N/A
8060,Voucher,V8060,DISCOUNT_40%,0,N/A,N/A
8061,Voucher,V8061,DISCOUNT_14%,0,N/A,N/A
8062,Voucher,V8062,DISCOUNT_8%,0,N/A,N/A
8063,Voucher,V8063,DISCOUNT_48%,0,N/A,N/A
8064,Voucher,V8064,DISCOUNT_35%,0,N/A,N/A
8065,Voucher,V8065,DISCOUNT_8%,0,N/A,N/A
8066,Voucher,V8066,DISCOUNT_38%,0,N/A,N/A
8067,Voucher,V8067,DISCOUNT_13%,0,N/A,N/A
8068,Voucher,V8068,DISCOUNT_24%,0,N/A,N/A
8069,Voucher,V8069,DISCOUNT_30%,0,N/A,N/A
8070,Voucher,V8070,DISCOUNT_7%,0,N/A,N/A
8071,Voucher,V8071,DISCOUNT_47%,0,N/A,N/A
8072,Voucher,V8072,DISCOUNT_40%,0,N/A,N/A
8073,Voucher,V8073,DISCOUNT_3%,0,N/A,N/A
8074,Voucher,V8074,DISCOUNT_46%,0,N/A,N/A
8075,Voucher,V8075,DISCOUNT_41%,0,N/A,N/A
8076,Voucher,V8076,DISCOUNT_12%,0,N/A,N/A
8077,Voucher,V8077,DISCOUNT_31%,0,N/A,N/A
8078,Voucher,V8078,DISCOUNT_28%,0,N/A,N/A
8079,Voucher,V8079,DISCOUNT_32%,0,N/A,N/A
8080,Voucher,V8080,DISCOUNT_41%,0,N/A,N/A
8081,Voucher,V8081,DISCOUNT_2%,0,N/A,N/A
8082,Voucher,V8082,DISCOUNT_0%,0,N/A,N/A
8083,Voucher,V8083,DISCOUNT_20%,0,N/A,N/A
8084,Voucher,V8084,DISCOUNT_15%,0,N/A,N/A
8085,Voucher,V8085,DISCOUNT_5%,0,N/A,N/A
8086,Voucher,V8086,DISCOUNT_3%,0,N/A,N/A
8087,Voucher,V8087,DISCOUNT_18%,0,N/A,N/A
8088,Voucher,V8088,DISCOUNT_30%,0,N/A,N/A
8089,Voucher,V8089,DISCOUNT_22%,0,N/A,N/A
8090,Voucher,V8090,DISCOUNT_18%,0,N/A,N/A
8091,Voucher,V8091,DISCOUNT_9%,0,N/A,N/A
8092,Voucher,V8092,DISCOUNT_32%,0,N/A,N/A
8093,Voucher,V8093,DISCOUNT_31%,0,N/A,N/A
8094,Voucher,V8094,DISCOUNT_33%,0,N/A,N/A
8095,Voucher,V8095,DISCOUNT_38%,0,N/A,N/A
8096,Voucher,V8096,DISCOUNT_18%,0,N/A,N/A
8097,Voucher,V8097,DISCOUNT_4%,0,N/A,N/A
8098,Voucher,V8098,DISCOUNT_3%,0,N/A,N/A
8099,Voucher,V8099,DISCOUNT_39%,0,N/A,N/A
8100,Voucher,V8100,DISCOUNT_24%,0,N/A,N/A
8101,Voucher,V8101,DISCOUNT_15%,0,N/A,N/A
8102,Voucher,V8102,DISCOUNT_15%,0,N/A,N/A
8103,Voucher,V8103,DISCOUNT_17%,0,N/A,N/A
8104,Voucher,V8104,DISCOUNT_25%,0,N/A,N/A
8105,Voucher,V8105,DISCOUNT_39%,0,N/A,N/A
8106,Voucher,V8106,DISCOUNT_15%,0,N/A,N/A
8107,Voucher,V8107,DISCOUNT_45%,0,N/A,N/A
8108,Voucher,V8108,DISCOUNT_32%,0,N/A,N/A
8109,Voucher,V8109,DISCOUNT_9%,0,N/A,N/A
