RecordID,EntityType,Name,Detail,Price_Quantity,Phone_Status
7057,Product,Product_7057,Color-Size-Variant,374347,N/A
7058,Order,OrderID_8058,Voucher_Applied_true,5,N/A
7059,Order,OrderID_8059,Voucher_Applied_false,2,N/A
7060,User,User_7060,Address_District_2,0,0979460148_Valid
7061,User,User_7061,Address_District_6,0,0911645287_Valid
7062,User,User_7062,Address_District_1,0,0972974197_Valid
7063,User,User_7063,Address_District_7,0,0975026147_Valid
7064,Order,OrderID_8064,Voucher_Applied_true,3,N/A
7065,Product,Product_7065,Color-Size-Variant,397989,N/A
7066,Order,OrderID_8066,Voucher_Applied_false,4,N/A
7067,User,User_7067,Address_District_2,0,0932376428_Valid
7068,Order,OrderID_8068,Voucher_Applied_true,4,N/A
7069,Order,OrderID_8069,Voucher_Applied_true,5,N/A
7070,Order,OrderID_8070,Voucher_Applied_true,3,N/A
7071,Product,Product_7071,Color-Size-Variant,376892,N/A
7072,Order,OrderID_8072,Voucher_Applied_true,5,N/A
7073,Product,Product_7073,Color-Size-Variant,372670,N/A
7074,Order,OrderID_8074,Voucher_Applied_false,1,N/A
7075,User,User_7075,Address_District_5,0,0910556185_Valid
7076,Product,Product_7076,Color-Size-Variant,860937,N/A
7077,Order,OrderID_8077,Voucher_Applied_false,1,N/A
7078,User,User_7078,Address_District_5,0,0961418686_Valid
7079,Product,Product_7079,Color-Size-Variant,399988,N/A
7080,User,User_7080,Address_District_4,0,0964212292_Valid
7081,Product,Product_7081,Color-Size-Variant,238462,N/A
7082,Product,Product_7082,Color-Size-Variant,182556,N/A
7083,User,User_7083,Address_District_2,0,0948727005_Valid
7084,Order,OrderID_8084,Voucher_Applied_false,4,N/A
7085,Product,Product_7085,Color-Size-Variant,989226,N/A
7086,User,User_7086,Address_District_6,0,0973402868_Valid
7087,Order,OrderID_8087,Voucher_Applied_true,5,N/A
7088,Order,OrderID_8088,Voucher_Applied_false,2,N/A
7089,User,User_7089,Address_District_4,0,0962071987_Valid
7090,Product,Product_7090,Color-Size-Variant,863197,N/A
7091,User,User_7091,Address_District_7,0,0956084032_Valid
7092,Order,OrderID_8092,Voucher_Applied_true,2,N/A
7093,Product,Product_7093,Color-Size-Variant,716617,N/A
7094,Product,Product_7094,Color-Size-Variant,51540,N/A
7095,Product,Product_7095,Color-Size-Variant,603243,N/A
7096,Order,OrderID_8096,Voucher_Applied_false,1,N/A
7097,Product,Product_7097,Color-Size-Variant,230772,N/A
7098,Product,Product_7098,Color-Size-Variant,521776,N/A
7099,User,User_7099,Address_District_8,0,0941313218_Valid
7100,Product,Product_7100,Color-Size-Variant,38326,N/A
7101,Order,OrderID_8101,Voucher_Applied_true,1,N/A
7102,User,User_7102,Address_District_8,0,0981624127_Valid
7103,User,User_7103,Address_District_3,0,09532_Error_MissingDigits
7104,Product,Product_7104,Color-Size-Variant,478855,N/A
7105,User,User_7105,Address_District_2,0,0982763220_Valid
7106,Order,OrderID_8106,Voucher_Applied_true,2,N/A
7107,User,User_7107,Address_District_2,0,0981735454_Valid
7108,Order,OrderID_8108,Voucher_Applied_false,4,N/A
7109,Order,OrderID_8109,Voucher_Applied_true,2,N/A
7110,User,User_7110,Address_District_8,0,0910632098_Valid
7111,Product,Product_7111,Color-Size-Variant,434037,N/A
7112,Product,Product_7112,Color-Size-Variant,524040,N/A
7113,Product,Product_7113,Color-Size-Variant,182237,N/A
7114,Product,Product_7114,Color-Size-Variant,678667,N/A
7115,Order,OrderID_8115,Voucher_Applied_false,4,N/A
7116,Product,Product_7116,Color-Size-Variant,282367,N/A
7117,User,User_7117,Address_District_0,0,0965541611_Valid
7118,Order,OrderID_8118,Voucher_Applied_true,4,N/A
7119,Product,Product_7119,Color-Size-Variant,176533,N/A
7120,Product,Product_7120,Color-Size-Variant,340810,N/A
7121,Product,Product_7121,Color-Size-Variant,911103,N/A
7122,User,User_7122,Address_District_2,0,0982956412_Valid
7123,User,User_7123,Address_District_8,0,0991068602_Valid
7124,Order,OrderID_8124,Voucher_Applied_false,2,N/A
7125,Order,OrderID_8125,Voucher_Applied_false,5,N/A
7126,Product,Product_7126,Color-Size-Variant,556853,N/A
7127,User,User_7127,Address_District_5,0,0929675527_Valid
7128,Product,Product_7128,Color-Size-Variant,659057,N/A
7129,Order,OrderID_8129,Voucher_Applied_true,4,N/A
7130,User,User_7130,Address_District_7,0,0981515864_Valid
7131,Order,OrderID_8131,Voucher_Applied_true,4,N/A
7132,Product,Product_7132,Color-Size-Variant,813800,N/A
7133,User,User_7133,Address_District_4,0,0968169714_Valid
7134,Order,OrderID_8134,Voucher_Applied_true,2,N/A
7135,User,User_7135,Address_District_6,0,0989576878_Valid
7136,User,User_7136,Address_District_8,0,0952490069_Valid
7137,User,User_7137,Address_District_6,0,0996218344_Valid
7138,Order,OrderID_8138,Voucher_Applied_false,4,N/A
7139,Order,OrderID_8139,Voucher_Applied_true,2,N/A
7140,User,User_7140,Address_District_3,0,0932788794_Valid
7141,User,User_7141,Address_District_3,0,0945320230_Valid
7142,Order,OrderID_8142,Voucher_Applied_true,1,N/A
7143,Product,Product_7143,Color-Size-Variant,893216,N/A
7144,User,User_7144,Address_District_9,0,0928691920_Valid
7145,User,User_7145,Address_District_2,0,0980910664_Valid
7146,User,User_7146,Address_District_4,0,0947553195_Valid
7147,Product,Product_7147,Color-Size-Variant,1002590,N/A
7148,Order,OrderID_8148,Voucher_Applied_true,1,N/A
7149,Product,Product_7149,Color-Size-Variant,700174,N/A
7150,Order,OrderID_8150,Voucher_Applied_false,1,N/A
7151,Order,OrderID_8151,Voucher_Applied_false,2,N/A
7152,User,User_7152,Address_District_5,0,0916509644_Valid
7153,User,User_7153,Address_District_5,0,0951239621_Valid
7154,Order,OrderID_8154,Voucher_Applied_false,2,N/A
7155,Product,Product_7155,Color-Size-Variant,859115,N/A
7156,Product,Product_7156,Color-Size-Variant,800242,N/A
7157,Order,OrderID_8157,Voucher_Applied_true,4,N/A
7158,Order,OrderID_8158,Voucher_Applied_false,4,N/A
7159,Product,Product_7159,Color-Size-Variant,414348,N/A
7160,Product,Product_7160,Color-Size-Variant,523332,N/A
7161,Order,OrderID_8161,Voucher_Applied_true,4,N/A
7162,Order,OrderID_8162,Voucher_Applied_true,1,N/A
7163,Product,Product_7163,Color-Size-Variant,747289,N/A
7164,Order,OrderID_8164,Voucher_Applied_false,2,N/A
7165,Product,Product_7165,Color-Size-Variant,357504,N/A
7166,Product,Product_7166,Color-Size-Variant,502685,N/A
7167,Order,OrderID_8167,Voucher_Applied_false,2,N/A
7168,Order,OrderID_8168,Voucher_Applied_false,3,N/A
7169,Order,OrderID_8169,Voucher_Applied_false,3,N/A
7170,Order,OrderID_8170,Voucher_Applied_false,1,N/A
7171,User,User_7171,Address_District_7,0,0918017297_Valid
7172,Product,Product_7172,Color-Size-Variant,112774,N/A
7173,Order,OrderID_8173,Voucher_Applied_true,5,N/A
7174,Order,OrderID_8174,Voucher_Applied_false,4,N/A
7175,Product,Product_7175,Color-Size-Variant,635514,N/A
7176,Product,Product_7176,Color-Size-Variant,182272,N/A
7177,Order,OrderID_8177,Voucher_Applied_false,2,N/A
7178,Order,OrderID_8178,Voucher_Applied_false,2,N/A
7179,User,User_7179,Address_District_8,0,0986214800_Valid
7180,Product,Product_7180,Color-Size-Variant,678207,N/A
7181,Order,OrderID_8181,Voucher_Applied_false,1,N/A
7182,User,User_7182,Address_District_8,0,097871_Error_MissingDigits
7183,Product,Product_7183,Color-Size-Variant,821685,N/A
7184,User,User_7184,Address_District_1,0,0919426761_Valid
7185,User,User_7185,Address_District_3,0,0981495815_Valid
7186,User,User_7186,Address_District_9,0,0930796_Error_MissingDigits
7187,User,User_7187,Address_District_7,0,0960375516_Valid
7188,Order,OrderID_8188,Voucher_Applied_true,2,N/A
7189,Order,OrderID_8189,Voucher_Applied_true,2,N/A
7190,User,User_7190,Address_District_4,0,0997423946_Valid
7191,Product,Product_7191,Color-Size-Variant,410315,N/A
7192,User,User_7192,Address_District_2,0,0965435956_Valid
7193,Product,Product_7193,Color-Size-Variant,648680,N/A
7194,User,User_7194,Address_District_0,0,0932668950_Valid
7195,Order,OrderID_8195,Voucher_Applied_false,5,N/A
7196,User,User_7196,Address_District_7,0,0999760471_Valid
7197,User,User_7197,Address_District_8,0,0987218185_Valid
7198,User,User_7198,Address_District_1,0,0934895084_Valid
7199,User,User_7199,Address_District_8,0,0929588307_Valid
7200,Order,OrderID_8200,Voucher_Applied_true,3,N/A
7201,Order,OrderID_8201,Voucher_Applied_true,1,N/A
7202,User,User_7202,Address_District_6,0,0946608505_Valid
7203,User,User_7203,Address_District_2,0,0998086183_Valid
7204,Order,OrderID_8204,Voucher_Applied_false,2,N/A
7205,User,User_7205,Address_District_2,0,0927912725_Valid
7206,User,User_7206,Address_District_2,0,0979968401_Valid
7207,Order,OrderID_8207,Voucher_Applied_true,2,N/A
7208,User,User_7208,Address_District_7,0,0939894374_Valid
7209,Product,Product_7209,Color-Size-Variant,968056,N/A
7210,Product,Product_7210,Color-Size-Variant,47723,N/A
7211,Product,Product_7211,Color-Size-Variant,279180,N/A
7212,Order,OrderID_8212,Voucher_Applied_false,5,N/A
7213,User,User_7213,Address_District_8,0,0925982403_Valid
7214,Order,OrderID_8214,Voucher_Applied_true,4,N/A
7215,Product,Product_7215,Color-Size-Variant,122650,N/A
7216,Order,OrderID_8216,Voucher_Applied_true,1,N/A
7217,Order,OrderID_8217,Voucher_Applied_true,4,N/A
7218,Product,Product_7218,Color-Size-Variant,755072,N/A
7219,Order,OrderID_8219,Voucher_Applied_true,1,N/A
7220,Product,Product_7220,Color-Size-Variant,603958,N/A
7221,Order,OrderID_8221,Voucher_Applied_true,4,N/A
7222,User,User_7222,Address_District_5,0,0912607369_Valid
7223,Order,OrderID_8223,Voucher_Applied_false,1,N/A
7224,User,User_7224,Address_District_6,0,0935397261_Valid
7225,Order,OrderID_8225,Voucher_Applied_false,1,N/A
7226,Order,OrderID_8226,Voucher_Applied_true,2,N/A
7227,Product,Product_7227,Color-Size-Variant,82625,N/A
7228,Product,Product_7228,Color-Size-Variant,242672,N/A
7229,User,User_7229,Address_District_4,0,0945858341_Valid
7230,Product,Product_7230,Color-Size-Variant,784436,N/A
7231,Product,Product_7231,Color-Size-Variant,384248,N/A
7232,Product,Product_7232,Color-Size-Variant,974788,N/A
7233,User,User_7233,Address_District_5,0,0913133440_Valid
7234,Product,Product_7234,Color-Size-Variant,51286,N/A
7235,User,User_7235,Address_District_1,0,0984886186_Valid
7236,Product,Product_7236,Color-Size-Variant,99435,N/A
7237,User,User_7237,Address_District_3,0,0955527516_Valid
7238,Order,OrderID_8238,Voucher_Applied_false,1,N/A
7239,Order,OrderID_8239,Voucher_Applied_true,3,N/A
7240,Product,Product_7240,Color-Size-Variant,891830,N/A
7241,Product,Product_7241,Color-Size-Variant,168235,N/A
7242,Product,Product_7242,Color-Size-Variant,503647,N/A
7243,User,User_7243,Address_District_2,0,0954147177_Valid
7244,User,User_7244,Address_District_1,0,0920005443_Valid
7245,Product,Product_7245,Color-Size-Variant,353539,N/A
7246,User,User_7246,Address_District_1,0,0932175851_Valid
7247,User,User_7247,Address_District_0,0,0992255667_Valid
7248,Product,Product_7248,Color-Size-Variant,700458,N/A
7249,User,User_7249,Address_District_9,0,0931318630_Valid
7250,Order,OrderID_8250,Voucher_Applied_true,5,N/A
7251,Product,Product_7251,Color-Size-Variant,77687,N/A
7252,Order,OrderID_8252,Voucher_Applied_false,2,N/A
7253,Product,Product_7253,Color-Size-Variant,792277,N/A
7254,Order,OrderID_8254,Voucher_Applied_true,2,N/A
7255,Product,Product_7255,Color-Size-Variant,324367,N/A
7256,User,User_7256,Address_District_6,0,095237_Error_MissingDigits
7257,Product,Product_7257,Color-Size-Variant,783171,N/A
7258,Product,Product_7258,Color-Size-Variant,104769,N/A
7259,Order,OrderID_8259,Voucher_Applied_false,1,N/A
7260,Order,OrderID_8260,Voucher_Applied_false,2,N/A
7261,User,User_7261,Address_District_0,0,0994897339_Valid
7262,Product,Product_7262,Color-Size-Variant,301626,N/A
7263,Product,Product_7263,Color-Size-Variant,434448,N/A
7264,User,User_7264,Address_District_4,0,0976109321_Valid
7265,Order,OrderID_8265,Voucher_Applied_false,2,N/A
7266,User,User_7266,Address_District_8,0,0945715229_Valid
7267,Order,OrderID_8267,Voucher_Applied_true,5,N/A
7268,User,User_7268,Address_District_4,0,0976480241_Valid
7269,Order,OrderID_8269,Voucher_Applied_true,3,N/A
7270,Product,Product_7270,Color-Size-Variant,724025,N/A
7271,User,User_7271,Address_District_5,0,0958890430_Valid
7272,Product,Product_7272,Color-Size-Variant,380313,N/A
7273,Order,OrderID_8273,Voucher_Applied_false,2,N/A
7274,User,User_7274,Address_District_3,0,0941576338_Valid
7275,Product,Product_7275,Color-Size-Variant,509718,N/A
7276,Product,Product_7276,Color-Size-Variant,228587,N/A
7277,Order,OrderID_8277,Voucher_Applied_true,5,N/A
7278,Product,Product_7278,Color-Size-Variant,240590,N/A
7279,Product,Product_7279,Color-Size-Variant,582834,N/A
7280,Product,Product_7280,Color-Size-Variant,16678,N/A
7281,Product,Product_7281,Color-Size-Variant,121994,N/A
7282,Order,OrderID_8282,Voucher_Applied_false,4,N/A
7283,Order,OrderID_8283,Voucher_Applied_false,5,N/A
7284,User,User_7284,Address_District_1,0,0953080218_Valid
7285,Product,Product_7285,Color-Size-Variant,377161,N/A
7286,Order,OrderID_8286,Voucher_Applied_false,4,N/A
7287,User,User_7287,Address_District_1,0,0963027570_Valid
7288,User,User_7288,Address_District_1,0,09733854_Error_MissingDigits
7289,User,User_7289,Address_District_6,0,0992594455_Valid
7290,Product,Product_7290,Color-Size-Variant,457425,N/A
7291,User,User_7291,Address_District_2,0,0986415946_Valid
7292,Order,OrderID_8292,Voucher_Applied_false,2,N/A
7293,Product,Product_7293,Color-Size-Variant,20907,N/A
7294,Product,Product_7294,Color-Size-Variant,518311,N/A
7295,Order,OrderID_8295,Voucher_Applied_true,5,N/A
7296,User,User_7296,Address_District_6,0,0979788563_Valid
7297,User,User_7297,Address_District_6,0,0950978675_Valid
7298,Product,Product_7298,Color-Size-Variant,368461,N/A
7299,User,User_7299,Address_District_8,0,09303_Error_MissingDigits
7300,Order,OrderID_8300,Voucher_Applied_true,3,N/A
7301,Order,OrderID_8301,Voucher_Applied_true,4,N/A
7302,Order,OrderID_8302,Voucher_Applied_false,2,N/A
7303,Product,Product_7303,Color-Size-Variant,643444,N/A
7304,Product,Product_7304,Color-Size-Variant,937957,N/A
7305,User,User_7305,Address_District_3,0,0916519944_Valid
7306,User,User_7306,Address_District_7,0,0926564609_Valid
7307,Product,Product_7307,Color-Size-Variant,324812,N/A
7308,Order,OrderID_8308,Voucher_Applied_false,3,N/A
7309,Order,OrderID_8309,Voucher_Applied_false,4,N/A
7310,Order,OrderID_8310,Voucher_Applied_false,1,N/A
7311,Product,Product_7311,Color-Size-Variant,51620,N/A
7312,Order,OrderID_8312,Voucher_Applied_false,2,N/A
7313,Order,OrderID_8313,Voucher_Applied_false,2,N/A
7314,Product,Product_7314,Color-Size-Variant,935821,N/A
7315,Order,OrderID_8315,Voucher_Applied_true,2,N/A
7316,User,User_7316,Address_District_6,0,0918699282_Valid
7317,User,User_7317,Address_District_3,0,0963047713_Valid
7318,Product,Product_7318,Color-Size-Variant,975154,N/A
7319,User,User_7319,Address_District_2,0,0958019418_Valid
7320,Product,Product_7320,Color-Size-Variant,917533,N/A
7321,User,User_7321,Address_District_5,0,0915607300_Valid
7322,Order,OrderID_8322,Voucher_Applied_true,3,N/A
7323,User,User_7323,Address_District_2,0,09829578_Error_MissingDigits
7324,Product,Product_7324,Color-Size-Variant,561870,N/A
7325,User,User_7325,Address_District_5,0,0972893263_Valid
7326,User,User_7326,Address_District_1,0,0924086555_Valid
7327,Product,Product_7327,Color-Size-Variant,744145,N/A
7328,User,User_7328,Address_District_8,0,0911316509_Valid
7329,Order,OrderID_8329,Voucher_Applied_true,2,N/A
7330,User,User_7330,Address_District_9,0,0966471880_Valid
7331,Order,OrderID_8331,Voucher_Applied_true,4,N/A
7332,Product,Product_7332,Color-Size-Variant,558002,N/A
7333,User,User_7333,Address_District_8,0,0977912894_Valid
7334,Order,OrderID_8334,Voucher_Applied_false,2,N/A
7335,Product,Product_7335,Color-Size-Variant,586554,N/A
7336,User,User_7336,Address_District_1,0,0926444708_Valid
7337,Order,OrderID_8337,Voucher_Applied_false,1,N/A
7338,User,User_7338,Address_District_7,0,0915784_Error_MissingDigits
7339,Order,OrderID_8339,Voucher_Applied_false,5,N/A
7340,User,User_7340,Address_District_5,0,0988393116_Valid
7341,Order,OrderID_8341,Voucher_Applied_true,4,N/A
7342,Order,OrderID_8342,Voucher_Applied_false,1,N/A
7343,Product,Product_7343,Color-Size-Variant,843231,N/A
7344,Product,Product_7344,Color-Size-Variant,872805,N/A
7345,Order,OrderID_8345,Voucher_Applied_true,3,N/A
7346,User,User_7346,Address_District_6,0,0989134199_Valid
7347,Product,Product_7347,Color-Size-Variant,696469,N/A
7348,User,User_7348,Address_District_5,0,0942438117_Valid
7349,Order,OrderID_8349,Voucher_Applied_true,3,N/A
7350,Order,OrderID_8350,Voucher_Applied_false,2,N/A
7351,Product,Product_7351,Color-Size-Variant,844437,N/A
7352,Product,Product_7352,Color-Size-Variant,561288,N/A
7353,User,User_7353,Address_District_7,0,0949700089_Valid
7354,User,User_7354,Address_District_0,0,0994546646_Valid
7355,Product,Product_7355,Color-Size-Variant,70876,N/A
7356,User,User_7356,Address_District_8,0,0998456975_Valid
7357,Product,Product_7357,Color-Size-Variant,234107,N/A
7358,Product,Product_7358,Color-Size-Variant,250684,N/A
7359,User,User_7359,Address_District_4,0,0912549591_Valid
7360,Product,Product_7360,Color-Size-Variant,552679,N/A
7361,Order,OrderID_8361,Voucher_Applied_false,5,N/A
7362,Order,OrderID_8362,Voucher_Applied_false,4,N/A
7363,Order,OrderID_8363,Voucher_Applied_true,3,N/A
7364,User,User_7364,Address_District_6,0,0943525112_Valid
7365,Order,OrderID_8365,Voucher_Applied_false,5,N/A
7366,Order,OrderID_8366,Voucher_Applied_false,3,N/A
7367,Product,Product_7367,Color-Size-Variant,639310,N/A
7368,Product,Product_7368,Color-Size-Variant,313971,N/A
7369,User,User_7369,Address_District_1,0,0944433186_Valid
7370,Product,Product_7370,Color-Size-Variant,881428,N/A
7371,User,User_7371,Address_District_4,0,0967540429_Valid
7372,Order,OrderID_8372,Voucher_Applied_true,5,N/A
7373,Product,Product_7373,Color-Size-Variant,326506,N/A
7374,Product,Product_7374,Color-Size-Variant,439075,N/A
7375,User,User_7375,Address_District_3,0,0911995312_Valid
7376,Product,Product_7376,Color-Size-Variant,842853,N/A
7377,Order,OrderID_8377,Voucher_Applied_false,4,N/A
7378,Order,OrderID_8378,Voucher_Applied_true,5,N/A
7379,Order,OrderID_8379,Voucher_Applied_true,3,N/A
7380,User,User_7380,Address_District_8,0,0997857051_Valid
7381,Product,Product_7381,Color-Size-Variant,72656,N/A
7382,Order,OrderID_8382,Voucher_Applied_false,3,N/A
7383,User,User_7383,Address_District_6,0,0921951659_Valid
7384,Order,OrderID_8384,Voucher_Applied_true,2,N/A
7385,User,User_7385,Address_District_7,0,0942924740_Valid
7386,Order,OrderID_8386,Voucher_Applied_false,5,N/A
7387,Product,Product_7387,Color-Size-Variant,131226,N/A
7388,User,User_7388,Address_District_8,0,0950417175_Valid
7389,Product,Product_7389,Color-Size-Variant,458335,N/A
7390,Product,Product_7390,Color-Size-Variant,406854,N/A
7391,User,User_7391,Address_District_5,0,0982510820_Valid
7392,Product,Product_7392,Color-Size-Variant,629197,N/A
7393,Product,Product_7393,Color-Size-Variant,706914,N/A
7394,Order,OrderID_8394,Voucher_Applied_true,3,N/A
7395,Order,OrderID_8395,Voucher_Applied_false,2,N/A
7396,Order,OrderID_8396,Voucher_Applied_true,5,N/A
7397,User,User_7397,Address_District_6,0,0960213377_Valid
7398,User,User_7398,Address_District_7,0,0972811307_Valid
7399,Order,OrderID_8399,Voucher_Applied_true,4,N/A
7400,User,User_7400,Address_District_9,0,0950788327_Valid
7401,User,User_7401,Address_District_4,0,0918727982_Valid
7402,User,User_7402,Address_District_4,0,0960923090_Valid
7403,Product,Product_7403,Color-Size-Variant,130818,N/A
7404,User,User_7404,Address_District_4,0,0911167051_Valid
7405,User,User_7405,Address_District_6,0,0928221379_Valid
7406,User,User_7406,Address_District_1,0,0966974226_Valid
7407,Product,Product_7407,Color-Size-Variant,850619,N/A
7408,Product,Product_7408,Color-Size-Variant,884145,N/A
7409,User,User_7409,Address_District_6,0,0924995209_Valid
7410,User,User_7410,Address_District_1,0,0982214428_Valid
7411,Order,OrderID_8411,Voucher_Applied_true,5,N/A
7412,Order,OrderID_8412,Voucher_Applied_true,4,N/A
7413,Product,Product_7413,Color-Size-Variant,398282,N/A
7414,Order,OrderID_8414,Voucher_Applied_true,4,N/A
7415,User,User_7415,Address_District_1,0,0945196348_Valid
7416,User,User_7416,Address_District_7,0,0981459903_Valid
7417,Product,Product_7417,Color-Size-Variant,566542,N/A
7418,User,User_7418,Address_District_6,0,0910224736_Valid
7419,Product,Product_7419,Color-Size-Variant,524209,N/A
7420,Product,Product_7420,Color-Size-Variant,456473,N/A
7421,Order,OrderID_8421,Voucher_Applied_true,1,N/A
7422,Product,Product_7422,Color-Size-Variant,873771,N/A
7423,Order,OrderID_8423,Voucher_Applied_true,3,N/A
7424,Product,Product_7424,Color-Size-Variant,507031,N/A
7425,Order,OrderID_8425,Voucher_Applied_false,2,N/A
7426,Order,OrderID_8426,Voucher_Applied_false,5,N/A
7427,Order,OrderID_8427,Voucher_Applied_true,5,N/A
7428,Order,OrderID_8428,Voucher_Applied_true,3,N/A
7429,Product,Product_7429,Color-Size-Variant,594858,N/A
7430,Product,Product_7430,Color-Size-Variant,373438,N/A
7431,Product,Product_7431,Color-Size-Variant,555200,N/A
7432,Order,OrderID_8432,Voucher_Applied_false,5,N/A
7433,Order,OrderID_8433,Voucher_Applied_false,1,N/A
7434,User,User_7434,Address_District_3,0,0991566215_Valid
7435,User,User_7435,Address_District_2,0,0920889049_Valid
7436,Order,OrderID_8436,Voucher_Applied_false,1,N/A
7437,Order,OrderID_8437,Voucher_Applied_false,4,N/A
7438,User,User_7438,Address_District_2,0,0956307047_Valid
7439,Order,OrderID_8439,Voucher_Applied_false,1,N/A
7440,User,User_7440,Address_District_8,0,0954709198_Valid
7441,Product,Product_7441,Color-Size-Variant,797292,N/A
7442,User,User_7442,Address_District_9,0,0998755435_Valid
7443,Product,Product_7443,Color-Size-Variant,851611,N/A
7444,User,User_7444,Address_District_1,0,0947633088_Valid
7445,Product,Product_7445,Color-Size-Variant,707938,N/A
7446,User,User_7446,Address_District_4,0,0912745017_Valid
7447,Order,OrderID_8447,Voucher_Applied_true,1,N/A
7448,Order,OrderID_8448,Voucher_Applied_true,2,N/A
7449,Order,OrderID_8449,Voucher_Applied_true,1,N/A
7450,User,User_7450,Address_District_8,0,0938121609_Valid
7451,Product,Product_7451,Color-Size-Variant,693254,N/A
7452,Order,OrderID_8452,Voucher_Applied_true,2,N/A
7453,Order,OrderID_8453,Voucher_Applied_true,5,N/A
7454,User,User_7454,Address_District_2,0,0914985246_Valid
7455,Order,OrderID_8455,Voucher_Applied_false,5,N/A
7456,User,User_7456,Address_District_2,0,0954927939_Valid
7457,User,User_7457,Address_District_3,0,0957146539_Valid
7458,User,User_7458,Address_District_2,0,0964489777_Valid
7459,Order,OrderID_8459,Voucher_Applied_true,1,N/A
7460,User,User_7460,Address_District_7,0,0951090097_Valid
7461,User,User_7461,Address_District_6,0,0957061921_Valid
7462,User,User_7462,Address_District_6,0,0988834985_Valid
7463,User,User_7463,Address_District_9,0,0967284023_Valid
7464,User,User_7464,Address_District_3,0,0926268170_Valid
7465,Product,Product_7465,Color-Size-Variant,456908,N/A
7466,Product,Product_7466,Color-Size-Variant,588291,N/A
7467,User,User_7467,Address_District_6,0,0984878522_Valid
7468,Product,Product_7468,Color-Size-Variant,848290,N/A
7469,Order,OrderID_8469,Voucher_Applied_true,1,N/A
7470,Order,OrderID_8470,Voucher_Applied_true,3,N/A
7471,Product,Product_7471,Color-Size-Variant,684304,N/A
7472,User,User_7472,Address_District_8,0,0912380506_Valid
7473,Order,OrderID_8473,Voucher_Applied_false,2,N/A
7474,Product,Product_7474,Color-Size-Variant,390685,N/A
7475,User,User_7475,Address_District_8,0,0987041908_Valid
7476,User,User_7476,Address_District_4,0,0937135786_Valid
7477,Order,OrderID_8477,Voucher_Applied_false,2,N/A
7478,Product,Product_7478,Color-Size-Variant,199047,N/A
7479,Product,Product_7479,Color-Size-Variant,71677,N/A
7480,Product,Product_7480,Color-Size-Variant,958168,N/A
7481,Product,Product_7481,Color-Size-Variant,376232,N/A
7482,Product,Product_7482,Color-Size-Variant,36053,N/A
7483,Order,OrderID_8483,Voucher_Applied_true,2,N/A
7484,Product,Product_7484,Color-Size-Variant,89805,N/A
7485,User,User_7485,Address_District_0,0,0943718963_Valid
7486,Order,OrderID_8486,Voucher_Applied_true,3,N/A
7487,User,User_7487,Address_District_6,0,0914830725_Valid
7488,User,User_7488,Address_District_2,0,0955082060_Valid
7489,User,User_7489,Address_District_1,0,0995844807_Valid
7490,User,User_7490,Address_District_3,0,0910403210_Valid
7491,Product,Product_7491,Color-Size-Variant,804588,N/A
7492,User,User_7492,Address_District_8,0,0945405176_Valid
7493,Order,OrderID_8493,Voucher_Applied_true,2,N/A
7494,User,User_7494,Address_District_4,0,0969068945_Valid
7495,Order,OrderID_8495,Voucher_Applied_true,1,N/A
7496,Product,Product_7496,Color-Size-Variant,693784,N/A
7497,User,User_7497,Address_District_6,0,0915425546_Valid
7498,Product,Product_7498,Color-Size-Variant,367352,N/A
7499,User,User_7499,Address_District_8,0,0947173594_Valid
7500,User,User_7500,Address_District_4,0,0998361611_Valid
7501,Product,Product_7501,Color-Size-Variant,865688,N/A
7502,User,User_7502,Address_District_6,0,0978346325_Valid
7503,User,User_7503,Address_District_1,0,0999419521_Valid
7504,Product,Product_7504,Color-Size-Variant,461540,N/A
7505,Product,Product_7505,Color-Size-Variant,28317,N/A
7506,User,User_7506,Address_District_0,0,0953946296_Valid
7507,User,User_7507,Address_District_3,0,0918344166_Valid
7508,Product,Product_7508,Color-Size-Variant,994314,N/A
7509,User,User_7509,Address_District_1,0,0967852185_Valid
7510,User,User_7510,Address_District_8,0,0931522294_Valid
7511,User,User_7511,Address_District_4,0,0946056497_Valid
7512,Product,Product_7512,Color-Size-Variant,825356,N/A
7513,User,User_7513,Address_District_4,0,0937619448_Valid
7514,Product,Product_7514,Color-Size-Variant,347848,N/A
7515,Product,Product_7515,Color-Size-Variant,567990,N/A
7516,Order,OrderID_8516,Voucher_Applied_false,3,N/A
7517,Order,OrderID_8517,Voucher_Applied_false,2,N/A
7518,Order,OrderID_8518,Voucher_Applied_false,5,N/A
7519,Order,OrderID_8519,Voucher_Applied_true,2,N/A
7520,User,User_7520,Address_District_0,0,0950999517_Valid
7521,Order,OrderID_8521,Voucher_Applied_false,3,N/A
7522,Order,OrderID_8522,Voucher_Applied_true,5,N/A
7523,User,User_7523,Address_District_5,0,0936679269_Valid
7524,Product,Product_7524,Color-Size-Variant,360524,N/A
7525,Order,OrderID_8525,Voucher_Applied_false,4,N/A
7526,Product,Product_7526,Color-Size-Variant,14147,N/A
7527,Product,Product_7527,Color-Size-Variant,577815,N/A
7528,Product,Product_7528,Color-Size-Variant,395129,N/A
7529,User,User_7529,Address_District_7,0,0954161137_Valid
7530,Order,OrderID_8530,Voucher_Applied_true,5,N/A
7531,Product,Product_7531,Color-Size-Variant,290191,N/A
